id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,turno
49000000005762,513,1,shows e espetáculos,1,Música,49,14 Bis,capital,1,0,outros,,Orquestra Mundana Refugi,,uma,nextW,proxima,qua,2,20h30,undefined,2023-10-11 00:00:00,2023-10-11 00:00:00,2023-10-12 00:00:00,,,0,noite
49000000005762,513,1,shows e espetáculos,1,Música,49,14 Bis,capital,1,0,outros,,Orquestra Mundana Refugi,,uma,nextW,proxima,qui,3,18h,undefined,2023-10-12 00:00:00,2023-10-11 00:00:00,2023-10-12 00:00:00,,,0,noite
49000000005779,513,1,shows e espetáculos,3,Circo,49,14 Bis,capital,0,1,outros,,A.N.J.O.S.,Com Cia. Cênica Nau de Ícaros.,uma,nextW,proxima,dom,6,16h,undefined,2023-10-15 00:00:00,2023-10-13 00:00:00,2023-10-15 00:00:00,,,0,tarde
49000000005779,513,1,shows e espetáculos,3,Circo,49,14 Bis,capital,0,1,outros,,A.N.J.O.S.,Com Cia. Cênica Nau de Ícaros.,uma,nextW,proxima,sáb,5,16h,undefined,2023-10-14 00:00:00,2023-10-13 00:00:00,2023-10-15 00:00:00,,,0,tarde
49000000005779,513,1,shows e espetáculos,3,Circo,49,14 Bis,capital,0,1,outros,,A.N.J.O.S.,Com Cia. Cênica Nau de Ícaros.,uma,nextW,proxima,sex,4,19h,undefined,2023-10-13 00:00:00,2023-10-13 00:00:00,2023-10-15 00:00:00,,,0,noite
49000000006119,300,1,shows e espetáculos,3,Circo,49,14 Bis,capital,1,0,outros,,Caminho da Saracura,Com Trupe Baião de 2.,uma,thisW,agora,sáb,5,10h,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-07 00:00:00,,,0,manhã
49000000006119,300,1,shows e espetáculos,3,Circo,49,14 Bis,capital,1,0,outros,,Caminho da Saracura,Com Trupe Baião de 2.,uma,thisW,agora,sáb,5,16h30,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-07 00:00:00,,,0,tarde
49000000006125,300,2,cursos e oficinas,10,Saúde,49,14 Bis,capital,1,0,outros,,Repentistas dão boas-vindas!,Com a dupla de repentistas Peneira e Sonhador,uma,thisW,agora,sáb,5,12h30,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-07 00:00:00,,,0,tarde
49000000006149,150,6,atividade física,14,'+ lazer,49,14 Bis,capital,0,0,outros,,Recreações Esportivas de Multimodalidades,com educadores da unidade,de-ate,sempre,agora,sempre,7,10h15,undefined,2023-10-08 00:00:00,2023-10-06 00:00:00,2023-11-26 00:00:00,,,0,manhã
49000000006149,150,6,atividade física,14,'+ lazer,49,14 Bis,capital,0,0,outros,,Recreações Esportivas de Multimodalidades,com educadores da unidade,de-ate,sempre,proxima,sempre,7,10h30,undefined,2023-10-13 00:00:00,2023-10-06 00:00:00,2023-11-26 00:00:00,,,0,manhã
49000000006155,40,1,shows e espetáculos,8,Educação,49,14 Bis,capital,1,0,outros,,"Contos de África, histórias da mala de Ébano","Com Mariana Per, cantora e narradora de histórias",uma,nextW,proxima,sáb,5,14h30,undefined,2023-10-14 00:00:00,2023-10-07 00:00:00,2023-10-28 00:00:00,,,0,tarde
49000000006155,40,1,shows e espetáculos,8,Educação,49,14 Bis,capital,1,0,outros,,"Contos de África, histórias da mala de Ébano","Com Mariana Per, cantora e narradora de histórias",uma,thisW,agora,sáb,5,14h30,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-28 00:00:00,,,0,tarde
49000000006171,100,1,shows e espetáculos,11,Atividade Física,49,14 Bis,capital,0,0,outros,,Apresentação Esportiva de Boxe,com Adriana Araujo,uma,thisW,agora,sáb,5,15h30,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-07 00:00:00,,,0,tarde
49000000006187,40,2,cursos e oficinas,4,Dança,49,14 Bis,capital,1,0,outros,,Afro Grooves,Com Adryano Batista,uma,thisW,agora,sáb,5,16h30,undefined,2023-10-07 00:00:00,2023-10-06 00:00:00,2023-10-07 00:00:00,,,0,tarde
49000000006187,40,2,cursos e oficinas,4,Dança,49,14 Bis,capital,1,0,outros,,Afro Grooves,Com Adryano Batista,uma,thisW,agora,sex,4,17h,undefined,2023-10-06 00:00:00,2023-10-06 00:00:00,2023-10-07 00:00:00,,,0,tarde
49000000006246,35,6,atividade física,11,Atividade Física,49,14 Bis,capital,0,0,outros,,Movimento Consciente,com educadores físico - esportivos,uma,nextW,proxima,dom,6,10h30,undefined,2023-10-15 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,manhã
49000000006246,35,6,atividade física,11,Atividade Física,49,14 Bis,capital,0,0,outros,,Movimento Consciente,com educadores físico - esportivos,uma,nextW,proxima,qua,2,12h,undefined,2023-10-11 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,tarde
49000000006246,35,6,atividade física,11,Atividade Física,49,14 Bis,capital,0,0,outros,,Movimento Consciente,com educadores físico - esportivos,uma,nextW,proxima,qui,3,10h30,undefined,2023-10-12 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,manhã
