id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,sinopse,data_sessao,datainicial,datafinal,tem,dispositivo,dias,online
62000007790171,24,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Violino e viola erudita - continuidade,Com Rodrigo Leite,primeira,thisW,agora,ter,1,18h30,undefined,"Continuidade da iniciação instrumental e musical com o violino e a viola erudita. Aulas em grupo para o desenvolvimento de elementos específicos dos instrumentos como postura, sonoridade, afinação, leitura musical, aspectos da história da música e dos instrumentos, buscando desenvolver, também, o senso coletivo musical no grupo. É necessário conhecimento musical e instrumental básicos.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-30 00:00:00,,,1,0
62000007789903,24,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Violino e viola erudita para iniciantes,,primeira,thisW,agora,ter,1,20h10,undefined,"Grupo de iniciação instrumental e musical em violino e viola erudita, no qual são abordados elementos específicos dos instrumentos, como postura, sonoridade e afinação, elementos de teoria musical, como leitura, e aspectos da história da música dos instrumentos.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-30 00:00:00,,,1,0
62000007790244,14,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Violoncelo - continuidade,Com Pedro Beviláqua,primeira,thisW,agora,ter,1,18h30,undefined,"Nos mesmos moldes da ""Iniciação ao violoncelo"" e dando seguimento ao conteúdo técnico, novos ritmos como colcheias, mínimas e semibreves, as notas das cordas dó e sol e suas leituras na partitura, a flexibilidade da mão direita com o arco e uma introdução ao vibrato são trabalhados com a intenção de que os participantes construam sua autonomia básica na prática do instrumento.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-30 00:00:00,,,1,0
62000007789959,14,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Violoncelo para iniciantes, Com Pedro Beviláqua,primeira,thisW,agora,ter,1,20h10,undefined,"Aulas em grupo em que são trabalhadas as técnicas básicas do instrumento, com ênfase em postura, afinação e sonoridade. A leitura de partitura e as noções de teoria musical são transmitidas por meio da prática a adaptação da técnica a cada estudante é constantemente buscada e debatida para encontrar as semelhanças e diferenças entre cada um neste processo.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-30 00:00:00,,,1,0
89000001257423,50,2,cursos e oficinas,1,Música,89,CPF,capital,0,0,outros,Cursos e Palestras,"O Samba de São Paulo: (re)existências negras, disputas e sociabilidades","Com Bruno Sanches Baronetti e Tiago Bosi  Convidados: Cláudia Alexandre, Rosemeire Marcondes, Tadeu Kaçula e Harry de Castro",primeira,thisW,agora,ter,1,19h,undefined,s/i,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-24 00:00:00,,,1,0
73000004722842,20,2,cursos e oficinas,1,Música,73,Guarulhos,capital,0,0,outros,Centro de Música,Produção Musical: da escolha de repertório à gravação e mixagem,com Marcio Menechini,primeira,thisW,agora,ter,1,19h30,undefined,"Esse curso busca dar um panorama completo da produção musical aos participantes, tratando desde line up, ensaio e escolha de repertório, a aspectos técnicos como dispositivos de áudio, acústica, gravação, mixagem e masterização.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-24 00:00:00,,,1,0
73000004693199,12,2,cursos e oficinas,1,Música,73,Guarulhos,capital,0,0,outros,Centro de Música,Violão para iniciantes - Turma 1,com Anderson Cavalcante,primeira,thisW,agora,ter,1,19h30,undefined,"O objetivo do curso é introduzir os alunos ao mundo da música através do ensino do violão, trabalhando temas como rítmica, melodia e harmonia de maneira objetiva e gradual. Ao final do curso, os estudantes conseguirão tocar os principais acordes básicos, tocar duas batidas de acompanhamento, ler cifras e tocar melodias simples.  O ALUNO DEVE POSSUIR O INSTRUMENTO",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-07 00:00:00,,,1,0
72000000596608,12,2,cursos e oficinas,1,Música,72,Mogi Das Cruzes,capital,0,0,outros,,Oficina de Luthieria - Cavaquinho,,uma,sempre,agora,sempre,7,18h,undefined,"Cada participante construirá um Cavaquinho, a partir de kits de material completo, previamente preparado. Os kits são preparados com a madeira Pinus Elliotis, que é de reflorestamento, tendo baixo impacto na natureza.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-26 00:00:00,,,1,0
58000006379172,30,2,cursos e oficinas,1,Música,58,Pinheiros,capital,0,0,idosos,,Canto Coral,Com Cristiano Rangel,primeira,thisW,agora,ter,1,15h,undefined,Curso para iniciar os participantes com 60 anos ou mais no canto coral.,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-28 00:00:00,,,1,0
76000004423150,10,2,cursos e oficinas,1,Música,76,Ribeirão Preto,interior,0,0,outros,,Curso de Iniciação à Flauta Doce - Técnica e Prática de Repertório,com Rafael Leme,primeira,thisW,agora,ter,1,18h30,undefined,"O curso tem o objetivo de musicalizar crianças, adolescentes, adultos e idosos, trazendo discussões de conteúdos pedagógicos e abordagens técnicas, levar até cada aluno ou aluna a oportunidade de vivenciar música na sua totalidade, compondo, ouvindo, praticando repertório e claro, se divertindo.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-10 00:00:00,,,1,0
76000004419640,20,2,cursos e oficinas,1,Música,76,Ribeirão Preto,interior,1,0,outros,,Gravação de Discos Lo-Fi e Hi-Fi,"Com Bruno Borges, do Vinyl Lab",uma,thisW,agora,ter,1,18h30,undefined,"Neste curso, será apresentada a história da gravação analógica musical",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-22 00:00:00,,,1,0
84000005457482,20,2,cursos e oficinas,1,Música,84,Rio Preto,interior,1,0,idosos,,Violão: básico,"Com  Lucas Rocha, músico.",primeira,thisW,agora,ter,1,14h30,undefined,"Aberto a todo público idoso, o curso de Violão é pensado para desenvolver as habilidades artísticas, do básico ao avançado.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-26 00:00:00,,,1,0
84000005457545,30,2,cursos e oficinas,1,Música,84,Rio Preto,interior,1,0,idosos,,Violão: intermediário,"Com Lucas Rocha, músico.",primeira,thisW,agora,ter,1,15h30,undefined,"Aberto a todo público idoso, o curso de Violão é pensado para desenvolver as habilidades artísticas, do básico ao avançado.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-26 00:00:00,,,1,0
66000017467465,20,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Big Band [CM 2° SEMESTRE 2023],com Maurício Narutis,primeira,thisW,agora,ter,1,20h,undefined,"¿A Big Band é o espaço para prática daqueles que já tem uma boa desenvoltura musical instrumental. O repertório a ser trabalhado é variado, indo da nossa MPB ao jazz. A ""conversa"" entre os naipes e as diversas maneiras de fraseado e articulação, de acordo com o gênero e estilo tocado, é o nosso principal foco na compreensão da linguagem musical instrumental.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-28 00:00:00,,,1,0
66000017383889,15,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Introdução à Linguagem Musical - Turma A [CM 2° SEMESTRE 2023],com Valdir Maia,primeira,thisW,agora,ter,1,14h30,undefined,"Este curso de introdução à linguagem musical destina-se a pessoas que desejam aprender os conceitos fundamentais da música e desenvolver habilidades básicas de leitura, escrita e audição musical. Durante o curso, você será apresentado aos elementos básicos da linguagem musical, incluindo notas, ritmo, tonalidade, harmonia, dinâmica e expressão.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-03 00:00:00,,,1,0
66000017468468,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Violão - Continuidade - Turma A [CM 2° SEMESTRE 2023] - SELEÇÃO,com Mayki Fabiani,primeira,thisW,agora,ter,1,09h45,undefined,"Sinopse: Continuidade do curso Violão Iniciação, neste módulo trabalharemos músicas com acordes maiores e menores, incluindo modelos que usam ""pestana"".",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-28 00:00:00,,,1,0
61000000853830,20,2,cursos e oficinas,10,Saúde,61,Florêncio,capital,0,0,outros,,TaiChi Balance,"Com Luciano Imoto, instrutor de artes marciais",uma,thisW,agora,ter,1,10h30,undefined,"Atividade exclusiva para pessoas acolhidas do CTA Brás. Não será divulgada externamente.  TAI CHI com foco na estabilidade dinâmica, ensina os fundamentos do equilíbrio funcional com aquecimentos específicos preventivos e uma série de exercícios de recondicionamento e rolamentos para absorção de eventuais impactos e de redução de danos físicos.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
93000005837933,30,2,cursos e oficinas,10,Saúde,93,Jundiaí,interior,0,0,outros,,"Ritmos do Corpo, movimentos expressivos como encontro com a saúde","Projeto Dar a Mão, mini curso, Dança com Flávia Tiemi",uma,thisW,agora,ter,1,17h30,undefined,"Roda de conversa e vivência, numa proposta de minicurso por meio da oralidade e expressividade corporal, a dança como caminho de saúde, cura como exercício de auto cuidado no Projeto Dar a Mão em que convidamos interessados(as) e profissionais a realizar essa experienciação. com Flávia Tiemi Teraoka",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-26 00:00:00,,,1,0
76000004440947,120,2,cursos e oficinas,10,Saúde,76,Ribeirão Preto,interior,0,0,outros,,"SIPAT - Comportamento seguro em casa, com a família / filhos e no trabalho",Com Bianca Vilela,uma,sempre,agora,sempre,7,14h,undefined,s/i,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
84000005331183,20,2,cursos e oficinas,10,Saúde,84,Rio Preto,interior,0,0,outros,Mesa Brasil Sesc,SABOR SEM DESPERDÍCIO,"com Roberta Caires Alves, nutricionista.",uma,sempre,agora,sempre,7,14h,undefined,"Baseado no livro de receitas ""Sabor sem desperdício"", esta atividade nos ensina os conceitos básicos sobre o combate ao desperdício através do aproveitamento integral dos alimentos, de forma criativa e saborosa.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-20 00:00:00,,,1,0
96000317105113,50,2,cursos e oficinas,10,Saúde,96,Sorocaba,interior,1,0,outros,,Danças Circulares: um movimento coletivo,"Com Lucas Lannes, educador do Sesc Sorocaba",uma,thisW,agora,ter,1,14h30,undefined,"Nessa atividade, os participantes conhecerão danças circulares de diversas origens, do Brasil e do mundo, resgatando valores de igualdade de presença e de histórias.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
88000005126904,20,2,cursos e oficinas,14,Outros,88,Santo André,capital,1,0,outros,Comunidades Ativas 2023,Comunidades Ativas,Com Sandra Lee de Carvalho e Sebrae Grande ABC,primeira,thisW,agora,ter,1,09h,undefined,Curso do Projeto Comunidades Ativas com 3 módulos: 1) Empreendedorismo 2) Boas Práticas na Manipulação de Alimentos  3) Práticas Culinárias.  Totalizando 45 horas.,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-29 00:00:00,,,1,0
65000003520576,30,2,cursos e oficinas,2,Teatro,65,Av. Paulista,capital,0,0,outros,,Uma das línguas de Freire,Com Cia do Tijolo,primeira,thisW,agora,ter,1,18h,undefined,"Práticas de criação coletiva a partir de um princípio ético freiriano. Experimentações dramatúrgicas, cênicas, musicais, a partir da ideia de palavra geradora. Investigação das formas de relação entre artistas e não artistas. A atividade é ministrada pela Cia do Tijolo e termina com a realização da Corteja Paulo Freire, reunindo os participantes do curso e atores do Tijolo.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-15 00:00:00,,,1,0
62000007317539,30,2,cursos e oficinas,2,Teatro,62,Consolação,capital,0,0,outros,CPT_Sesc,Residência Artística O Poço da Mulher-falcão,"Projeto de teatro-dança, com Emilie Sugai, Fabio Mazzoni, Sandra-X e Telumi Helen",de-ate,sempre,agora,sempre,7,18h,undefined,"Projeto de teatro-dança, com foco em experimentação e formação baseado na obra de William Butler Yeats. Os artistas-formadores conduzirão vivências com os participantes, como parte do processo criativo, experimentando técnicas corporais, vocais, direção cênica e construção de figurino/adereço. Como parte da experimentação e formação pretende-se uma temporada com parte dos integrantes.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-10 00:00:00,,,1,0
73000004889864,20,2,cursos e oficinas,2,Teatro,73,Guarulhos,capital,0,0,jovens,Juventudes,Ateliê de Práticas Cênicas para Jovens,com Educadores do Programa Juventudes,primeira,thisW,agora,ter,1,18h30,undefined,"O grupo se reúne às terças-feiras, das 19h00 às 21h00, explorando linguagens cênicas como circo, teatro, dança e performance para transmitir histórias e despertar sentimentos. No Ateliê de Práticas Cênicas do Programa Juventudes, jovens de 16 a 29 anos transformam sua visão e expressão através do mundo.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-28 00:00:00,,,1,0
66000016575588,30,2,cursos e oficinas,2,Teatro,66,Vila Mariana,capital,0,0,idosos,,Dramatização de Contos Filosóficos - PONTO DE ENCONTRO,COMO DIREITO AO ENVELHECIMENTO E O CULTIVO DA ARTE DO BEM VIVER - Com Theda Cabrera,primeira,thisW,agora,ter,1,14h,undefined,Em cada encontro serão apresentados um ou mais contos filosóficos de uma tradição cultural que tragam reflexões sobre o direito ao envelhecimento. Estes contos serão narrados e  dramatizados como ponto de partida para uma ação dramática. A dramatização se propõe a  ser uma experiência poética de jogo de atuação de papéis. Com Theda Cabrera,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
94000006091563,25,2,cursos e oficinas,4,Dança,94,Bom Retiro,capital,0,0,outros,,Dança e Ginástica: Dança Oriental Árabe e suas vertentes,Com Luciene Amaral,primeira,thisW,agora,ter,1,18h30,undefined,"A dança oriental árabe e suas vertentes oferecem técnicas diversificadas  que aprimoram o desenvolvimento de capacidades físicas condicionantes como flexibilidade, força, resistência aeróbica e capacidades físicas coordenativas como equilíbrio, coordenação, ritmo e agilidade, promovendo saúde e bem-estar.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-31 00:00:00,,,1,0
75000008056154,30,2,cursos e oficinas,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,"[BIENAL SESC DE DANÇA] Idosos, Parkour e a Cidade",,uma,thisW,agora,ter,1,10h,undefined,s/i,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-20 00:00:00,,,1,0
78000006519421,25,2,cursos e oficinas,4,Dança,78,Santos,interior,0,0,outros,,"Sentir, Experimentar e dançar",com Juliana Melhado,primeira,thisW,agora,ter,1,19h,undefined,"oficina destinada a pessoas que tenham curiosidade pelo movimento, o desejo de dançar e buscam atividades que visam cuidados com o corpo e a mente. A oficina combina dança contemporânea com princípios de uma abordagem terapêutica e pedagógica chamada Eutonia.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-11-14 00:00:00,,,1,0
59000000709508,60,2,cursos e oficinas,5,Cinema,59,Cinesesc,capital,0,0,outros,,Curso QuilomboCinema e as poéticas da Encruzilhada,Com Tatiana Carvalho,primeira,thisW,agora,ter,1,19h,undefined,"Testemunhamos, nas últimas décadas, o aumento da presença de pessoas negras em diversas instâncias sociais e culturais, inclusive no Cinema. Essa presença, ainda que insuficiente se considerarmos a proporção negra deste país, se manifesta como um aquilombamento contemporâneo. Um Quilombo em sua dimensão ideológica e de ""ficção participativa"", como nos ensina Beatriz Nascimento",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-28 00:00:00,,,1,0
89000001318125,25,2,cursos e oficinas,5,Cinema,89,CPF,capital,0,0,outros,Cursos e Palestras,O Cinema Documentário de Patricio Guzmán,Com Fabio Monteiro,primeira,thisW,agora,ter,1,19h30,undefined,s/i,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-03 00:00:00,,,1,0
52000005417643,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Ateliê de Impressões e Expressões,Derivações litográficas: Mokulito,com Helena Freddi e Bruna Kim,primeira,thisW,agora,ter,1,14h,undefined,"O curso apresenta a técnica de mokulito, cujos procedimentos de gravação e impressão são assemelhados àquele da litogravura, mas a matriz usada é a madeira e a impressão realizada na prensa de calcogravura (gravura em metal).",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
52000005417601,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Ateliê de Impressões e Expressões,Monotipia: pintura e gravura a um só tempo,com Helena Freddi e Bruna Kim,primeira,thisW,agora,ter,1,10h30,undefined,s/i,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-19 00:00:00,,,1,0
52000005404393,12,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Tecnologias Desobedientes,Estúdio Musical de Guerrilha - Projetos eletrônicos básicos,com Fabricio Masutti,primeira,thisW,agora,ter,1,18h,undefined,"Uma introdução à eletrônica analógica por meio de projetos simples e com aplicabilidade no dia-a-dia do músico. Os assuntos abordados vão desde a apresentação dos componentes eletrônicos mais comuns, das ferramentas mais usuais, passando por técnicas de prototipagem e solda até a criação de pequenos instrumentos musicais eletrônicos.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-03 00:00:00,,,1,0
52000005553054,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Tecnologias Desobedientes,PodcastLab - módulo II,com Luiz Ricas,primeira,thisW,agora,ter,1,10h,undefined,"PodcastLab é uma vivência em áudio, vídeo e produção para iniciantes e para iniciados em podcasts, orientada por educadores de tecnologias e artes. Será debatido, ensinado e construido podcasts desde sua origem até a publicação e divulgação.",2023-09-19 00:00:00,2023-09-19 00:00:00,2023-10-03 00:00:00,,,1,0
