id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,data.periodo
71000004372142,20,2,cursos e oficinas,9,Meio Ambiente,71,Bertioga,interior,0,0,outros,,Aulas práticas do Curso de jardinagem Senac,,uma,thisM,depois,ter,1,08h,undefined,2023-10-03 00:00:00,2023-09-29 00:00:00,2023-10-26 00:00:00,,,0,manhã
83000004127386,100,2,cursos e oficinas,9,Meio Ambiente,83,Piracicaba,interior,0,0,outros,,Terra e Chão,,uma,thisM,depois,ter,1,13h30,undefined,2023-10-03 00:00:00,2023-10-01 00:00:00,2023-10-31 00:00:00,,,0,tarde
81000004436868,30,3,debates e paletras,14,Outros,81,Taubaté,interior,0,0,jovens,Juventudes,Juventudes 2023 - 13 a 17 anos,com Educadores do Programa Juventudes,uma,thisM,depois,ter,1,18h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-12-05 00:00:00,,,0,noite
83000004053472,150,3,debates e paletras,5,Cinema,83,Piracicaba,interior,1,0,outros,,Sangue e Terra,Dir: Ariel Arango Prada,uma,thisM,depois,ter,1,20h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
96000318958615,275,3,debates e paletras,5,Cinema,96,Sorocaba,interior,1,0,outros,,Cinema em Reflexão,"Com Laura Guedes, atriz e gastrônoma.",uma,thisM,depois,ter,1,21h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,noite
55000004657144,50,3,debates e paletras,8,Educação,55,Interlagos,capital,0,0,outros,,Refúgios Humanos e Migração,Formação Para Profissionais da Educação em Parceria com Secretaria Municipal de Ensino - DRE Capela do Socorro,uma,thisM,depois,ter,1,19h,undefined,2023-10-03 00:00:00,2023-09-26 00:00:00,2023-10-07 00:00:00,,,0,noite
66000016542423,300,3,debates e paletras,8,Educação,66,Vila Mariana,capital,0,0,outros,,171º Fórum do Comitê de Cultura de Paz e Não Violência,Live no youtube da Palas Athena,uma,thisM,depois,ter,1,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,1,Tradução em Libras,0,noite
76000004354540,200,3,debates e paletras,8,Educação,76,Ribeirão Preto,interior,1,0,outros,,Artesania dos Afetos,"com Geni Nunez, do @Genipapos, mediação Janaína de Ná",uma,thisM,depois,ter,1,19h30,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
61000000908340,100,4,exposições,6,Artes Visuais,61,Florêncio,capital,1,0,outros,,Mais do Meme,Mini exposição de memes- SIPAT,de-ate,sempre,depois,sempre,7,09h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,manhã
76000004536912,200,4,exposições,6,Artes Visuais,76,Ribeirão Preto,interior,0,0,outros,O que os olhos alcançam - Cristiano Mascaro,Visita Mediada - O que os olhos alcançam,,de-ate,sempre,depois,sempre,7,08h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-12-22 00:00:00,1,Audiodescrição  Recursos Táteis  Braille  Tradução em Libras  Audioguia  Texto Ampliado,0,manhã
56000005089084,200,4,exposições,7,Literatura,56,Itaquera,capital,1,0,outros,,Ilustríssima Ilustradora - Elisa Carareto -  E.E. Prof. Tito Lívio Ferreira,"R. Bardana, 35 - Jardim Ruth - São Paulo/SP",de-ate,sempre,depois,sempre,7,10h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-11-28 00:00:00,,,0,manhã
53000006186285,330,5,filmes,5,Cinema,53,Santana,capital,1,0,outros,,Supa Modo,"(Dir. Likarion Wainaina, 2018, Alemanha/Quênia, ficção, 74min)",uma,thisM,depois,ter,1,20h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
75000008025768,155,5,filmes,5,Cinema,75,Campinas,interior,0,0,outros,,[Materializar Mundos - a direção de arte no cinema brasileiro] Carvão,"Direção: Carolina Markowicz Direção de arte: Marines Mencio Brasil, 2022 1h47min",uma,thisM,depois,ter,1,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
85000003265490,217,5,filmes,5,Cinema,85,Birigui,interior,0,0,outros,,Como Nossos Pais,"2017/ 1h 42min / Drama/ Direção: Laís Bodanzky/ Roteiro Laís Bodanzky, Luiz Bolognesi/ Elenco: Maria Ribeiro, Clarisse Abujamra, Paulo Vilhena",uma,thisM,depois,ter,1,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
86000004130054,234,5,filmes,5,Cinema,86,Araraquara,interior,1,0,outros,,Meu vizinho Adolf,"Dir. Leon Prudovsky  Comédia Dramática  Israel, Polônia, Colômbia  2022  14 anos  96 min.",uma,thisM,depois,ter,1,20h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
92000001537238,170,5,filmes,5,Cinema,92,Registro,interior,1,0,outros,,Documentário - Nas Beiras do Ribeira,,uma,thisM,depois,ter,1,20h,undefined,2023-10-03 00:00:00,2023-09-21 00:00:00,2023-12-12 00:00:00,,,0,noite
93000005894189,220,5,filmes,5,Cinema,93,Jundiaí,interior,0,0,outros,,Turma da Mônica - Laços,"96 min, 2019, Dir.: Daniel Rezende",uma,thisM,depois,ter,1,20h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
96000319487911,270,5,filmes,5,Cinema,96,Sorocaba,interior,1,0,outros,,Chão,Dir.: Camila Freitas  Brasil  2021  112 min  Documentário,uma,thisM,depois,ter,1,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
58000006685786,20,6,atividade física,11,Atividade Física,58,Pinheiros,capital,0,0,outros,,Aula aberta de Práticas Corporais,Com educadores Sesc,de-ate,sempre,depois,sempre,7,17h30,undefined,2023-10-03 00:00:00,2023-09-21 00:00:00,2023-10-31 00:00:00,,,0,tarde
65000003259569,40,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,0,0,outros,,Danças brasileiras,com Carolina Moya,uma,thisM,depois,ter,1,12h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-28 00:00:00,,,0,tarde
65000003259596,40,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,0,0,outros,,Danças brasileiras,com educadores(as) de atividades físicas do Sesc Avenida Paulista,de-ate,sempre,depois,sempre,7,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,noite
65000003486653,40,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,0,0,outros,,Movimento Consciente,com educadores(as) de atividades físicas do Sesc Avenida Paulista,de-ate,sempre,depois,sempre,7,17h,undefined,2023-10-03 00:00:00,2023-09-21 00:00:00,2023-12-14 00:00:00,,,0,tarde
70000005578750,40,6,atividade física,11,Atividade Física,70,Santo Amaro,capital,0,0,outros,,Amistoso Basquete - Sesc Santo Amaro x Sesc Pinheiros,com as turma de PSE de Iniciação ao Basquete,de-ate,sempre,depois,sempre,7,20h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-03 00:00:00,,,0,noite
71000004460599,80,6,atividade física,11,Atividade Física,71,Bertioga,interior,0,0,outros,,Comunicação Não Violenta na Prática - Esporte criança,,uma,thisM,depois,ter,1,15h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-24 00:00:00,,,0,tarde
84000005468444,30,6,atividade física,11,Atividade Física,84,Rio Preto,interior,1,0,idosos,,Dançando no Salão,"Com Guto Rodrigues, professor de dança.",de-ate,sempre,depois,sempre,7,14h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-31 00:00:00,,,0,tarde
85000003307961,150,6,atividade física,11,Atividade Física,85,Birigui,interior,0,0,outros,,Ritmos,"Com André Vieira e Daiane Fernandez, educadores do Sesc",de-ate,sempre,depois,sempre,7,19h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-11-30 00:00:00,,,0,noite
93000005946953,20,6,atividade física,11,Atividade Física,93,Jundiaí,interior,0,0,outros,,Yoga Flow,com Deborah Casa Grande,de-ate,sempre,depois,sempre,7,07h30,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-11 00:00:00,,,0,manhã
58000006759343,40,8,turismo,12,Turismo,58,Pinheiros,capital,0,0,outros,,Entre a Serra e o Mar,Bertioga (SP),primeira,thisM,depois,ter,1,10h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,0,manhã
96000320844890,40,8,turismo,12,Turismo,96,Sorocaba,interior,0,0,outros,,Turismo Social - Excursão Bertioga - Entre a serra e o Mar - 03 a 06/10/23,,primeira,thisM,depois,ter,1,07h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,0,manhã
65000003564509,20,9,'+ lazer,14,Outros,65,Av. Paulista,capital,1,0,crianças,Tocando o Terror,Se monstre!,Com equipe de educadores do infantojuvenil do Sesc Avenida Paulista,de-ate,sempre,depois,sempre,7,14h,undefined,2023-10-03 00:00:00,2023-10-03 00:00:00,2023-10-10 00:00:00,,,0,tarde
58000006585294,100,1,shows e espetáculos,1,Música,58,Pinheiros,capital,0,0,outros,,Waly Salomão: Dito e Lido,Um espetáculo de poemas e canções em homenagem aos 80 anos do poeta,uma,thisM,depois,qua,2,20h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
63000013582902,400,1,shows e espetáculos,1,Música,63,Pompeia,capital,1,0,idosos,Segue o Baile,Segue o Baile, A Baila Brasileira,uma,thisM,depois,qua,2,17h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,tarde
72000000630099,60,1,shows e espetáculos,11,Atividade Física,72,Mogi Das Cruzes,capital,1,0,outros,,Futebol de amputados,Com Rogerinho e time,uma,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,1,Tradução em Libras,0,noite
62000007895240,280,1,shows e espetáculos,2,Teatro,62,Consolação,capital,0,0,outros,,A hora do lobo - um debate com o filme Dogville de Lars von Trier,de Christiane Jatahy,uma,thisM,depois,qua,2,20h,undefined,2023-10-04 00:00:00,2023-09-22 00:00:00,2023-10-15 00:00:00,,,0,noite
63000013035250,40,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Nica,Com Elisa Band e Gilda Nomacce,uma,thisM,depois,qua,2,20h30,undefined,2023-10-04 00:00:00,2023-09-21 00:00:00,2023-10-06 00:00:00,1,Audiodescrição  Tradução em Libras,0,noite
73000005161492,50,1,shows e espetáculos,2,Teatro,73,Guarulhos,capital,1,0,outros,Residência Resistência,Abertura de Processo,Com Cia PimentArdida,uma,thisM,depois,qua,2,20h,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00,,,0,noite
61000000867634,100,1,shows e espetáculos,3,Circo,61,Florêncio,capital,1,0,outros,Cabaré Florêncio,Baitaclã,Com Heraldo Firmino e diversos coletivos circenses.,uma,thisM,depois,qua,2,13h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,tarde
58000006764712,100,1,shows e espetáculos,4,Dança,58,Pinheiros,capital,0,0,outros,Coisas da Dança,O Diário de duas bicicletas,Com Ana Catarina Vieira e Ângelo Madureira,uma,thisM,depois,qua,2,19h30,undefined,2023-10-04 00:00:00,2023-09-26 00:00:00,2023-10-04 00:00:00,,,0,noite
81000004101824,150,1,shows e espetáculos,4,Dança,81,Taubaté,interior,1,0,crianças,,Festa das Flores,,uma,thisM,depois,qua,2,17h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,tarde
83000004041433,50,1,shows e espetáculos,6,Artes Visuais,83,Piracicaba,interior,1,0,outros,CRIA_experiências de invenção,Banho de Canto - Experiências de Invenção,,uma,thisM,depois,qua,2,17h15,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-25 00:00:00,,,0,tarde
58000006826779,35,1,shows e espetáculos,7,Literatura,58,Pinheiros,capital,0,0,outros,,Sarauzim: Pedagogia dos Saraus,Com Rodrigo Ciríaco,uma,thisM,depois,qua,2,10h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,manhã
63000013380078,300,1,shows e espetáculos,7,Literatura,63,Pompeia,capital,1,0,outros,,Lançamento Livro Balanço Afiado - Estética e Política em Jorge Ben,"Com Allan da Rosa, Deivison Faustino e quarteto Balanço Afiado",uma,thisM,depois,qua,2,20h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
75000008050815,100,1,shows e espetáculos,7,Literatura,75,Campinas,interior,0,0,outros,,Novo [Na estante],com Rita Carelli,uma,thisM,depois,qua,2,09h,undefined,2023-10-04 00:00:00,2023-09-21 00:00:00,2023-10-31 00:00:00,,,0,manhã
75000007953323,15,1,shows e espetáculos,7,Literatura,75,Campinas,interior,1,0,outros,,[NA ESTANTE] Rita Carelli,com Rita Carelli,uma,thisM,depois,qua,2,09h,undefined,2023-10-04 00:00:00,2023-09-21 00:00:00,2023-10-31 00:00:00,,,0,manhã
91000002215686,50,1,shows e espetáculos,7,Literatura,91,Campo Limpo,capital,0,0,outros,,Histórias Mágicas,Companhia Circo de Trapo,uma,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-26 00:00:00,,,0,tarde
83000003575018,20,2,cursos e oficinas,1,Música,83,Piracicaba,interior,0,0,outros,,Laboratório Musical - Juventudes,,de-ate,sempre,depois,sempre,7,18h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,noite
78000006733970,35,2,cursos e oficinas,11,Atividade Física,78,Santos,interior,0,0,jovens,Programa Sesc de Esportes,Customização de Camisetas Esportivas,Esporte Jovem 10 a 13 anos,de-ate,sempre,depois,sempre,7,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-06 00:00:00,,,0,tarde
70000005689328,50,2,cursos e oficinas,2,Teatro,70,Santo Amaro,capital,0,0,jovens,Juventudes,Juventudes e Oficina de Dramaturgia,Oficina de teatro,uma,thisM,depois,qua,2,15h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-22 00:00:00,,,0,tarde
85000003298730,20,2,cursos e oficinas,2,Teatro,85,Birigui,interior,1,0,outros,Festara - Festival de Teatro de Araçatuba,Fotografando a cena,"Com João T.K, fotógrafo",primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-15 00:00:00,,,0,noite
65000003537176,12,2,cursos e oficinas,3,Circo,65,Av. Paulista,capital,0,0,outros,Palhaçaria total: celebrando o riso,Palhaçaria em cena,Com Ana Luiza Bellacosta,primeira,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-04 00:00:00,,,0,tarde
66000017526638,25,2,cursos e oficinas,3,Circo,66,Vila Mariana,capital,0,0,outros,,Curso de palhaçaria,com Tato Villanueva (ARG),uma,thisM,depois,qua,2,18h30,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-05 00:00:00,,,0,noite
58000006765232,20,2,cursos e oficinas,4,Dança,58,Pinheiros,capital,0,0,outros,Coisas da Dança,"Dança - experimentações, significados e sentidos - Processos, teoria e práticas",Com Ana Catarina Vieira e Angelo Madureira,uma,thisM,depois,qua,2,15h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-06 00:00:00,,,0,tarde
72000000632430,65,2,cursos e oficinas,4,Dança,72,Mogi Das Cruzes,capital,0,0,idosos,,Dança de salão para pessoas idosas,Com Fabio Vicente,primeira,thisM,depois,qua,2,16h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-29 00:00:00,,,0,tarde
91000002220162,30,2,cursos e oficinas,4,Dança,91,Campo Limpo,capital,1,0,outros,,Oficina de Funk,Com Renata Prado,de-ate,sempre,depois,sempre,7,18h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-20 00:00:00,,,0,noite
95000002825461,50,2,cursos e oficinas,4,Dança,95,Osasco,capital,0,0,outros,,Vem Dançar: Bachata,Com Vinícius Borges,de-ate,sempre,depois,sempre,7,18h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,noite
70000005640426,20,2,cursos e oficinas,5,Cinema,70,Santo Amaro,capital,0,0,outros,,Trucagem de Efeitos Especiais,com RZP Filmes,primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,noite
71000004424402,15,2,cursos e oficinas,5,Cinema,71,Bertioga,interior,1,0,outros,,Criando um VideoCast,com Luciano Bezerra - Educador de Tecnologias e Artes,uma,thisM,depois,qua,2,16h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,tarde
76000004510415,12,2,cursos e oficinas,5,Cinema,76,Ribeirão Preto,interior,0,0,outros,,Nanometragem - Uma nova perspectiva,Com Ian Iordanu e Julio Avanci,uma,thisM,depois,qua,2,18h30,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,0,noite
92000001553773,55,2,cursos e oficinas,5,Cinema,92,Registro,interior,0,0,outros,Relacionamento com empresas - Sesc,Programa de Relacionamento com Empresas - Visual Merchandising,Com Renata Aguilar,de-ate,sempre,depois,sempre,7,19h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00,,,0,noite
52000005630872,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,1,0,idosos,,Plantão de dúvidas sobre o celular,com Bruno Fiorelli,uma,thisM,depois,qua,2,16h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-04 00:00:00,,,0,tarde
58000006871943,10,2,cursos e oficinas,6,Artes Visuais,58,Pinheiros,capital,0,0,outros,,Aplicativos do dia a dia - Letramento Digital,"com Priscila Quedas, educadora de Tecnologias e Artes",primeira,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-13 00:00:00,,,0,tarde
58000006875481,15,2,cursos e oficinas,6,Artes Visuais,58,Pinheiros,capital,0,0,outros,Retratistas da Morro,GRAVURA: território e ancestralidade,com Rafa Black,primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,noite
62000008039299,85,2,cursos e oficinas,6,Artes Visuais,62,Consolação,capital,0,0,outros,,Bicho é Bom,Com Atellier Mundo Pano,uma,thisM,depois,qua,2,10h,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,0,manhã
67000002722407,15,2,cursos e oficinas,6,Artes Visuais,67,São Caetano,capital,0,0,outros,AteliETA,AteliETA: Descomplicando o patchwork em bolsas e sacolas,com Simone Guanabara,uma,thisM,depois,qua,2,15h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-04 00:00:00,,,0,tarde
71000004437839,20,2,cursos e oficinas,6,Artes Visuais,71,Bertioga,interior,0,0,outros,,treinamento para as oficinas de criatividade: arte educação,Com Nadia Bosquê,uma,thisM,depois,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-07 00:00:00,,,0,tarde
78000006680396,10,2,cursos e oficinas,6,Artes Visuais,78,Santos,interior,0,0,outros,,Arduino para todas as pessoas,"Com Antonio Celso, educador do Espaço de Tecnologias e Artes",primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,noite
85000003199389,15,2,cursos e oficinas,6,Artes Visuais,85,Birigui,interior,0,0,outros,,Canetas 3D,Com Deva Bhakta,uma,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
88000005206771,10,2,cursos e oficinas,6,Artes Visuais,88,Santo André,capital,0,0,outros,Cursos e Oficinas 2023,Noções Básicas de Impressão 3D,com Fábio Justino,primeira,thisM,depois,qua,2,15h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,tarde
93000005830159,12,2,cursos e oficinas,6,Artes Visuais,93,Jundiaí,interior,0,0,outros,,Introdução à Robótica e Programação,"com Vinicius Catalano, da Oceano3D",primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-11-01 00:00:00,,,0,noite
93000005849742,15,2,cursos e oficinas,6,Artes Visuais,93,Jundiaí,interior,1,0,outros,,Lanterna de papel,"Com Alline Lola, educadora em Tecnologias e Artes.",uma,thisM,depois,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-04 00:00:00,,,0,tarde
95000002814552,10,2,cursos e oficinas,6,Artes Visuais,95,Osasco,capital,1,0,crianças,,Livros Esquisitos - Oficina de Encadernação Criativa,com Vinicius Airumã,de-ate,sempre,depois,sempre,7,17h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-27 00:00:00,,,0,tarde
55000004687133,40,2,cursos e oficinas,7,Literatura,55,Interlagos,capital,0,0,outros,NerdCon,Oficina de Escrita de RPG - Narrativas Afrofuturistas,Com Kelly Cristina,uma,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-06 00:00:00,,,0,noite
70000005624641,40,2,cursos e oficinas,7,Literatura,70,Santo Amaro,capital,0,0,outros,,Oficina presencial de Leitura Inclusiva,Com equipe da Fundação Dorina Nowill,uma,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,tarde
71000004308062,20,2,cursos e oficinas,7,Literatura,71,Bertioga,interior,1,0,outros,,Cais das letras: Escrita Literária,Carol Rodrigues,primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-11-08 00:00:00,,,0,noite
53000006207869,25,2,cursos e oficinas,8,Educação,53,Santana,capital,0,0,outros,Lab Valoriza,Labvaloriza: Artesão e Carreira,com Giulia L. Lupo,primeira,thisM,depois,qua,2,16h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-08 00:00:00,,,0,tarde
73000004865893,20,2,cursos e oficinas,8,Educação,73,Guarulhos,capital,0,0,outros,,LABORA - Laboratório de Criação Artesanal,Com Samir Zavitoski e convidados,primeira,thisM,depois,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-29 00:00:00,,,0,tarde
76000004496220,10,2,cursos e oficinas,8,Educação,76,Ribeirão Preto,interior,1,0,outros,,Introdução à montagem de arranjos secos: vasinho de vidro,"Com Natalia Nadaleto, do ateliê A casa da Tita",uma,thisM,depois,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00,,,0,tarde
82000004394731,20,2,cursos e oficinas,8,Educação,82,São Carlos,interior,1,0,outros,,Cachepô de crochê,"Com Cândida dos Santos, artesã associada à TASCA (Talentos Artísticos de São Carlos)",de-ate,sempre,depois,sempre,7,14h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-18 00:00:00,,,0,tarde
83000003901053,60,2,cursos e oficinas,8,Educação,83,Piracicaba,interior,0,0,idosos,TSI Arte e Expressão,Tum Ti Pá (TSI),,de-ate,sempre,depois,sempre,7,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-01 00:00:00,,,0,tarde
83000003995448,15,2,cursos e oficinas,8,Educação,83,Piracicaba,interior,1,0,outros,,Territórios de Acompanhamento e Escuta,Com Ana León e Leonor Solano,uma,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
83000004008007,30,2,cursos e oficinas,8,Educação,83,Piracicaba,interior,1,0,outros,Lab Valoriza,LAB VALORIZA - Estratégias de vendas digitais,"com Maurício Pinheiro, Educador de Tecnologia e Artes",de-ate,sempre,depois,sempre,7,18h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-08 00:00:00,,,0,noite
84000005472007,20,2,cursos e oficinas,8,Educação,84,Rio Preto,interior,1,0,idosos,,Teatro,"Com Murilo Gussi, ator.",uma,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,,,0,tarde
89000001355967,40,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Cursos e Palestras,Brasis em disputa: Comunicação política e discursos políticos na atualidade,,primeira,thisM,depois,qua,2,15h,undefined,2023-10-04 00:00:00,2023-09-27 00:00:00,2023-10-11 00:00:00,,,0,tarde
89000001324831,30,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Cursos e Palestras,IA & Eu: Inteligência Artificial nos campos da Cultura e da Aprendizagem,Com Laura Trachtenberg Hauser e Andressa Michelotti,primeira,thisM,depois,qua,2,10h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-06 00:00:00,,,0,manhã
89000001377249,50,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Gestão do Esporte,Curso Sesc de Gestão do Esporte 2023/2024,Relatos de experiência,primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
92000001536518,14,2,cursos e oficinas,8,Educação,92,Registro,interior,0,0,outros,,Formação em Cooperativismo e Autogestão à Cooperativa União de Registro,"Com Leandro Belini, Marly Monteiro e Marcia Andrade, da Cooperativa de Materiais Recicláveis de Cotia",primeira,thisM,depois,qua,2,13h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-06 00:00:00,,,0,tarde
93000005908160,20,2,cursos e oficinas,8,Educação,93,Jundiaí,interior,0,0,outros,,Português como Língua Estrangeira,,primeira,thisM,depois,qua,2,16h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-05 00:00:00,,,0,tarde
93000005908245,20,2,cursos e oficinas,8,Educação,93,Jundiaí,interior,0,0,outros,,Português como Língua Estrangeira,,primeira,thisM,depois,qua,2,19h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-05 00:00:00,,,0,noite
56000005146986,60,2,cursos e oficinas,9,Meio Ambiente,56,Itaquera,capital,0,0,crianças,,Parque de Bambú: Instalação Brincante,Grupo Equipe Parque de Bambu,uma,thisM,depois,qua,2,09h,undefined,2023-10-04 00:00:00,2023-10-01 00:00:00,2023-10-29 00:00:00,,,0,manhã
80000005153118,15,2,cursos e oficinas,9,Meio Ambiente,80,Bauru,interior,0,0,idosos,,Sabonetes naturais de ervas e óleos essenciais (Turma 1),"Com Suzana da Costa Longo, aromaterapeuta e pesquisadora.",uma,thisM,depois,qua,2,14h,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,tarde
